date,ticker,sw_posts,tw_posts,sw_comments,tw_comments,sw_likes,tw_likes,sw_impressions,tw_impressions,sw_sent,tw_sent,datetime
2025-05-06 15:00:00,TSLA,151,286,20,5556,144,31267,174451,17916510,0.5323,0.63568,2025-05-06 15:00:00
2025-05-06 14:00:00,TSLA,157,256,23,6016,135,21505,71884,12787525,0.51799,0.50048,2025-05-06 14:00:00
2025-05-06 13:00:00,TSLA,157,217,47,10923,208,21318,596330,127877098,0.52103,0.51239,2025-05-06 13:00:00
2025-05-06 12:00:00,TSLA,148,507,36,12160,170,118409,271903,130381813,0.50352,0.51974,2025-05-06 12:00:00
2025-05-06 11:00:00,TSLA,166,511,17,6328,128,81610,339677,214146749,0.50619,0.59292,2025-05-06 11:00:00
2025-05-06 10:00:00,TSLA,217,639,30,9680,212,162370,101601,59640298,0.50476,0.49671,2025-05-06 10:00:00
2025-05-06 09:00:00,TSLA,157,339,35,1346,147,43915,162510,81669144,0.52193,0.50387,2025-05-06 09:00:00
2025-05-06 08:00:00,TSLA,99,186,21,1154,129,18001,289814,28003896,0.51928,0.52966,2025-05-06 08:00:00
2025-05-06 07:00:00,TSLA,52,72,15,840,77,2653,200172,6766527,0.51012,0.55712,2025-05-06 07:00:00
2025-05-06 06:00:00,TSLA,14,16,5,67,43,203,13105,164395,0.51214,0.50894,2025-05-06 06:00:00
2025-05-06 05:00:00,TSLA,16,17,3,32,25,83,34855,257621,0.51838,0.5293,2025-05-06 05:00:00
2025-05-06 04:00:00,TSLA,16,44,2,34,36,1793,29099,1323628,0.56706,0.55754,2025-05-06 04:00:00
2025-05-06 03:00:00,TSLA,8,20,2,19,7,141,9559,255272,0.51925,0.5583,2025-05-06 03:00:00
2025-05-06 02:00:00,TSLA,23,53,11,639,47,2373,36553,1949103,0.51678,0.49814,2025-05-06 02:00:00
2025-05-06 01:00:00,TSLA,34,55,11,565,59,2006,75873,999665,0.52959,0.51342,2025-05-06 01:00:00
2025-05-06 00:00:00,TSLA,25,38,9,257,58,1238,3406,162650,0.49196,0.52969,2025-05-06 00:00:00
2025-05-05 23:00:00,TSLA,46,59,14,669,100,2371,25251,272687,0.50791,0.63213,2025-05-05 23:00:00
2025-05-05 22:00:00,TSLA,38,81,13,1129,81,5667,8777,520183,0.51387,0.497,2025-05-05 22:00:00
2025-05-05 21:00:00,TSLA,47,94,23,1954,110,8404,20646,718842,0.5387,0.64061,2025-05-05 21:00:00
2025-05-05 20:00:00,TSLA,38,52,13,491,93,2204,2906,148488,0.51529,0.56917,2025-05-05 20:00:00
2025-05-05 19:00:00,TSLA,48,61,16,489,119,2823,18284,734825,0.53556,0.51813,2025-05-05 19:00:00
2025-05-05 18:00:00,TSLA,47,49,29,819,127,920,6865,321388,0.51404,0.52919,2025-05-05 18:00:00
2025-05-05 17:00:00,TSLA,55,149,22,948,128,21173,16252,283743,0.50325,0.49734,2025-05-05 17:00:00
2025-05-05 16:00:00,TSLA,115,297,27,7990,149,46919,34256,12210514,0.52534,0.51874,2025-05-05 16:00:00
2025-05-05 15:00:00,TSLA,148,337,24,8458,154,48421,128663,64643695,0.52793,0.50943,2025-05-05 15:00:00
2025-05-05 14:00:00,TSLA,132,230,26,3787,153,24069,74050,24671959,0.54498,0.53897,2025-05-05 14:00:00
2025-05-05 13:00:00,TSLA,189,281,19,3725,194,29496,257215,34677118,0.51605,0.56165,2025-05-05 13:00:00
2025-05-05 12:00:00,TSLA,180,225,34,5799,221,18734,110584,19708542,0.52886,0.52654,2025-05-05 12:00:00
2025-05-05 11:00:00,TSLA,212,685,21,15608,186,166053,405264,207870144,0.52847,0.51096,2025-05-05 11:00:00
2025-05-05 10:00:00,TSLA,215,621,26,3596,131,95787,616579,398078700,0.52457,0.515,2025-05-05 10:00:00
2025-05-05 09:00:00,TSLA,72,199,18,3489,184,41348,179123,25690769,0.54318,0.54037,2025-05-05 09:00:00
2025-05-05 08:00:00,TSLA,55,110,22,1950,115,10234,88750,12571816,0.48718,0.568,2025-05-05 08:00:00
2025-05-05 07:00:00,TSLA,23,40,17,587,50,1349,22224,226341,0.48048,0.46622,2025-05-05 07:00:00
2025-05-05 06:00:00,TSLA,4,5,5,8,24,46,311,256,0.5825,0.56205,2025-05-05 06:00:00
2025-05-05 05:00:00,TSLA,9,9,5,19,52,64,2722,14082,0.58167,0.59166,2025-05-05 05:00:00
2025-05-05 04:00:00,TSLA,10,34,4,146,50,2354,2811,6728,0.5341,0.51805,2025-05-05 04:00:00
2025-05-05 03:00:00,TSLA,11,28,7,179,37,1101,1582,37084,0.53355,0.53135,2025-05-05 03:00:00
2025-05-05 02:00:00,TSLA,11,25,4,97,43,1003,21595,610983,0.534,0.51458,2025-05-05 02:00:00
2025-05-05 01:00:00,TSLA,23,50,8,312,55,2422,16782,678951,0.51035,0.58506,2025-05-05 01:00:00
2025-05-05 00:00:00,TSLA,23,34,7,138,43,784,20804,977590,0.57583,0.61684,2025-05-05 00:00:00
2025-05-04 23:00:00,TSLA,38,53,21,309,82,2070,27544,1544928,0.50713,0.48872,2025-05-04 23:00:00
2025-05-04 22:00:00,TSLA,48,55,18,388,74,1192,121940,9055517,0.49183,0.49545,2025-05-04 22:00:00
2025-05-04 21:00:00,TSLA,46,132,16,2217,76,11794,56055,4962038,0.50935,0.49691,2025-05-04 21:00:00
2025-05-04 20:00:00,TSLA,49,135,16,1904,91,13837,30274,1157625,0.50622,0.62682,2025-05-04 20:00:00
2025-05-04 19:00:00,TSLA,34,42,16,144,112,1682,197412,6510834,0.54091,0.52278,2025-05-04 19:00:00
2025-05-04 18:00:00,TSLA,38,43,23,966,99,1177,14202,267321,0.52289,0.61883,2025-05-04 18:00:00
2025-05-04 17:00:00,TSLA,30,101,10,1034,74,10148,12265,938141,0.51127,0.49466,2025-05-04 17:00:00
2025-05-04 16:00:00,TSLA,37,94,10,808,55,5378,55461,6902386,0.49446,0.48955,2025-05-04 16:00:00
2025-05-04 15:00:00,TSLA,41,99,14,923,61,5982,259222,25834424,0.51341,0.52697,2025-05-04 15:00:00
2025-05-04 14:00:00,TSLA,44,93,23,1558,42,3366,178875,21569783,0.54791,0.63621,2025-05-04 14:00:00
2025-05-04 13:00:00,TSLA,32,51,21,1144,65,2008,6935,444364,0.49494,0.48967,2025-05-04 13:00:00
2025-05-04 12:00:00,TSLA,30,41,10,46,39,725,13763,105160,0.5077,0.48969,2025-05-04 12:00:00
2025-05-04 11:00:00,TSLA,19,21,11,68,37,202,2923,35965,0.50826,0.51576,2025-05-04 11:00:00
2025-05-04 10:00:00,TSLA,40,122,17,1611,56,8440,30964,2039656,0.52368,0.56775,2025-05-04 10:00:00
2025-05-04 09:00:00,TSLA,24,65,10,542,49,3536,9402,516476,0.53608,0.5349,2025-05-04 09:00:00
2025-05-04 08:00:00,TSLA,18,46,6,176,28,1368,122179,2857121,0.50894,0.51696,2025-05-04 08:00:00
2025-05-04 07:00:00,TSLA,6,11,3,13,18,146,3773,45848,0.51317,0.50299,2025-05-04 07:00:00
2025-05-04 06:00:00,TSLA,1,2,0,0,1,1,32,100,0.625,0.66736,2025-05-04 06:00:00
2025-05-04 05:00:00,TSLA,6,7,2,13,15,28,122,1183,0.5,0.58025,2025-05-04 05:00:00
2025-05-04 05:00:00,TSLA,0,0,0,0,0,0,0,0,0.5,0.5,2025-05-04 05:00:00
2025-05-04 04:00:00,TSLA,5,17,1,16,16,374,154,881,0.5734,0.55697,2025-05-04 04:00:00
2025-05-04 03:00:00,TSLA,9,29,6,131,31,1182,4924,188602,0.55322,0.59151,2025-05-04 03:00:00
2025-05-04 02:00:00,TSLA,17,41,5,111,35,1419,2001,52018,0.51218,0.51957,2025-05-04 02:00:00
2025-05-04 01:00:00,TSLA,8,17,1,10,22,322,4103,65188,0.60938,0.69433,2025-05-04 01:00:00
2025-05-04 00:00:00,TSLA,7,14,4,19,16,181,10413,87962,0.52843,0.51517,2025-05-04 00:00:00
2025-05-03 23:00:00,TSLA,17,23,3,72,41,423,5041,137455,0.55224,0.53209,2025-05-03 23:00:00
2025-05-03 22:00:00,TSLA,14,18,5,77,34,233,3404,52889,0.51643,0.58939,2025-05-03 22:00:00
2025-05-03 21:00:00,TSLA,15,16,12,176,47,98,1715,31866,0.50073,0.48861,2025-05-03 21:00:00
2025-05-03 20:00:00,TSLA,24,65,25,1188,73,5252,6117,179530,0.48454,0.59582,2025-05-03 20:00:00
2025-05-03 19:00:00,TSLA,20,51,14,362,38,2050,49523,3545652,0.521,0.52354,2025-05-03 19:00:00
2025-05-03 18:00:00,TSLA,12,22,8,22,31,499,37278,594298,0.54333,0.52936,2025-05-03 18:00:00
2025-05-03 17:00:00,TSLA,17,29,12,333,30,590,19782,206944,0.52053,0.64127,2025-05-03 17:00:00
2025-05-03 16:00:00,TSLA,24,35,15,530,33,617,20161,491402,0.50308,0.4848,2025-05-03 16:00:00
2025-05-03 15:00:00,TSLA,36,85,17,684,68,5602,315790,30286502,0.49158,0.50257,2025-05-03 15:00:00
2025-05-03 14:00:00,TSLA,21,47,7,360,50,2162,33738,1285434,0.5289,0.51214,2025-05-03 14:00:00
2025-05-03 13:00:00,TSLA,11,22,11,53,31,539,13907,338498,0.53773,0.52634,2025-05-03 13:00:00
2025-05-03 12:00:00,TSLA,33,48,20,718,58,1457,26835,1365375,0.53024,0.54267,2025-05-03 12:00:00
2025-05-03 11:00:00,TSLA,32,39,9,283,24,332,10324,545287,0.52438,0.6061,2025-05-03 11:00:00
2025-05-03 10:00:00,TSLA,42,42,11,399,42,44,33948,498268,0.51098,0.49683,2025-05-03 10:00:00
2025-05-03 09:00:00,TSLA,22,63,9,189,35,2573,69846,1256140,0.52982,0.51084,2025-05-03 09:00:00
2025-05-03 08:00:00,TSLA,21,53,13,299,41,2259,48074,1638512,0.51848,0.52473,2025-05-03 08:00:00
2025-05-03 07:00:00,TSLA,10,24,2,52,11,262,2678,15268,0.4889,0.47516,2025-05-03 07:00:00
2025-05-03 06:00:00,TSLA,4,7,3,20,7,32,191,1208,0.46875,0.58584,2025-05-03 06:00:00
2025-05-03 05:00:00,TSLA,7,10,4,39,41,210,1052,12689,0.50286,0.48448,2025-05-03 05:00:00
2025-05-03 04:00:00,TSLA,4,4,1,2,16,5,4456,21188,0.479,0.46877,2025-05-03 04:00:00
2025-05-03 03:00:00,TSLA,5,16,1,9,5,104,454,10596,0.543,0.57771,2025-05-03 03:00:00
2025-05-03 02:00:00,TSLA,9,27,1,7,27,906,1165,35288,0.53578,0.51621,2025-05-03 02:00:00
2025-05-03 01:00:00,TSLA,18,40,7,281,21,770,2684,43852,0.54533,0.53031,2025-05-03 01:00:00
2025-05-03 00:00:00,TSLA,29,57,9,540,39,1746,83929,3509015,0.56917,0.55393,2025-05-03 00:00:00
2025-05-02 23:00:00,TSLA,26,48,9,382,64,2253,19478,348309,0.5125,0.62859,2025-05-02 23:00:00
2025-05-02 22:00:00,TSLA,22,27,16,303,43,406,29178,776761,0.57609,0.65351,2025-05-02 22:00:00
2025-05-02 21:00:00,TSLA,36,41,6,115,59,645,39420,1067626,0.53975,0.52553,2025-05-02 21:00:00
2025-05-02 20:00:00,TSLA,34,114,18,1120,47,7244,34687,3781723,0.52876,0.55537,2025-05-02 20:00:00
2025-05-02 19:00:00,TSLA,33,83,18,342,33,2835,27717,283693,0.52715,0.52799,2025-05-02 19:00:00
2025-05-02 18:00:00,TSLA,55,132,24,3093,97,12610,215889,34279297,0.52075,0.50886,2025-05-02 18:00:00
2025-05-02 17:00:00,TSLA,62,105,23,1951,85,5846,18825,1015046,0.51065,0.62478,2025-05-02 17:00:00
2025-05-02 16:00:00,TSLA,180,286,33,5710,168,28828,171047,70934776,0.52034,0.52163,2025-05-02 16:00:00
2025-05-02 15:00:00,TSLA,221,297,33,6579,211,28000,279363,39983994,0.51851,0.57893,2025-05-02 15:00:00
2025-05-02 14:00:00,TSLA,240,758,14,4650,166,160661,264039,213826530,0.54804,0.57467,2025-05-02 14:00:00
2025-05-02 13:00:00,TSLA,245,741,21,16570,154,140115,285272,158672455,0.51962,0.50085,2025-05-02 13:00:00
2025-05-02 12:00:00,TSLA,236,636,25,2170,178,124754,190385,126100105,0.53941,0.53586,2025-05-02 12:00:00
2025-05-02 11:00:00,TSLA,234,310,21,1759,125,16842,433709,116019991,0.53369,0.51724,2025-05-02 11:00:00
2025-05-02 10:00:00,TSLA,238,262,23,2328,152,9215,210906,63638371,0.51759,0.50588,2025-05-02 10:00:00
2025-05-02 09:00:00,TSLA,20,66,3,94,16,1412,32116,3066732,0.5455,0.57855,2025-05-02 09:00:00
2025-05-02 08:00:00,TSLA,71,190,23,3837,124,25765,232169,61741825,0.52255,0.60125,2025-05-02 08:00:00
2025-05-02 07:00:00,TSLA,43,101,14,1318,49,4786,11068,469038,0.53144,0.51735,2025-05-02 07:00:00
2025-05-02 06:00:00,TSLA,23,52,7,273,69,3294,68160,4881981,0.52739,0.56008,2025-05-02 06:00:00
2025-05-02 05:00:00,TSLA,12,19,5,51,48,528,2742,36343,0.49017,0.4948,2025-05-02 05:00:00
2025-05-02 04:00:00,TSLA,21,28,10,172,30,355,9186,255736,0.47719,0.53925,2025-05-02 04:00:00
2025-05-02 03:00:00,TSLA,11,37,6,217,38,1894,1773,62372,0.52218,0.64928,2025-05-02 03:00:00
2025-05-02 02:00:00,TSLA,15,45,3,139,25,1369,61156,3418339,0.5338,0.5143,2025-05-02 02:00:00
2025-05-02 01:00:00,TSLA,17,48,5,205,32,1791,15884,703711,0.48853,0.55295,2025-05-02 01:00:00
2025-05-02 00:00:00,TSLA,28,58,19,736,49,2398,49358,4273071,0.54704,0.57994,2025-05-02 00:00:00
2025-05-01 23:00:00,TSLA,43,77,18,1013,100,5470,49646,1999175,0.52758,0.64266,2025-05-01 23:00:00
2025-05-01 22:00:00,TSLA,55,93,29,1367,105,6414,16093,2187717,0.53467,0.53489,2025-05-01 22:00:00
2025-05-01 21:00:00,TSLA,100,109,43,575,180,4392,37646,3229278,0.50883,0.49461,2025-05-01 21:00:00
2025-05-01 20:00:00,TSLA,45,45,17,730,52,141,11095,219675,0.55076,0.67214,2025-05-01 20:00:00
2025-05-01 19:00:00,TSLA,59,187,21,3931,106,25372,55074,7818367,0.50949,0.49121,2025-05-01 19:00:00
2025-05-01 18:00:00,TSLA,82,193,29,4676,180,33457,51338,13118551,0.50984,0.49922,2025-05-01 18:00:00
2025-05-01 17:00:00,TSLA,108,241,18,2770,161,35429,50858,12353166,0.5,0.52341,2025-05-01 17:00:00
2025-05-01 17:00:00,TSLA,0,0,0,0,0,0,0,0,0.5,0.5,2025-05-01 17:00:00
2025-05-01 16:00:00,TSLA,162,251,26,2550,127,18349,60848,3753977,0.49972,0.49936,2025-05-01 16:00:00
2025-05-01 15:00:00,TSLA,39,57,1,60,24,707,27937,2002672,0.51674,0.50569,2025-05-01 15:00:00
2025-05-01 14:00:00,TSLA,162,197,35,7519,143,9779,92788,3484913,0.5276,0.51095,2025-05-01 14:00:00
2025-05-01 13:00:00,TSLA,192,570,44,23386,170,116942,63274,31517791,0.50704,0.48893,2025-05-01 13:00:00
2025-05-01 12:00:00,TSLA,230,653,20,9823,153,115672,198802,70382403,0.50894,0.56586,2025-05-01 12:00:00
2025-05-01 11:00:00,TSLA,240,604,19,9292,178,110910,427382,218526294,0.52992,0.52209,2025-05-01 11:00:00
2025-05-01 10:00:00,TSLA,225,440,15,1357,136,47165,878472,310668507,0.52209,0.50338,2025-05-01 10:00:00
2025-05-01 09:00:00,TSLA,101,170,17,991,82,9103,117251,21801086,0.49944,0.49513,2025-05-01 09:00:00
2025-05-01 08:00:00,TSLA,141,202,27,2410,146,14949,143551,40108234,0.54178,0.5925,2025-05-01 08:00:00
2025-05-01 07:00:00,TSLA,80,199,20,2003,95,19339,692495,165887524,0.52636,0.51372,2025-05-01 07:00:00
2025-05-01 06:00:00,TSLA,51,112,6,389,93,9327,185413,31089215,0.51047,0.53951,2025-05-01 06:00:00
2025-05-01 05:00:00,TSLA,33,69,10,190,42,2450,52871,4299759,0.51612,0.49728,2025-05-01 05:00:00
2025-05-01 04:00:00,TSLA,36,51,3,153,58,1465,5617,138391,0.48844,0.47609,2025-05-01 04:00:00
2025-05-01 03:00:00,TSLA,46,54,15,853,103,1772,6697,287699,0.53739,0.52186,2025-05-01 03:00:00
2025-05-01 02:00:00,TSLA,137,428,13,3535,170,92133,487929,157068453,0.51605,0.51961,2025-05-01 02:00:00
2025-05-01 01:00:00,TSLA,64,179,11,1377,53,10825,43360,8097897,0.5027,0.56563,2025-05-01 01:00:00
2025-05-01 00:00:00,TSLA,104,277,23,2968,163,49280,47302,9487616,0.52636,0.51136,2025-05-01 00:00:00
2025-04-30 23:00:00,TSLA,218,418,40,18173,212,68199,183050,98630498,0.51621,0.49739,2025-04-30 23:00:00
2025-04-30 22:00:00,TSLA,240,396,27,2434,183,45897,434029,44814643,0.53382,0.53238,2025-04-30 22:00:00
2025-04-30 21:00:00,TSLA,153,237,21,4854,91,12456,95720,28637928,0.53069,0.52004,2025-04-30 21:00:00
2025-04-30 20:00:00,TSLA,69,238,27,5187,100,32958,19333,2676214,0.52335,0.63435,2025-04-30 20:00:00
2025-04-30 19:00:00,TSLA,74,245,18,2666,92,30102,40866,873886,0.48674,0.48583,2025-04-30 19:00:00
2025-04-30 18:00:00,TSLA,50,149,25,2499,86,15505,47590,3909581,0.50242,0.55658,2025-04-30 18:00:00
2025-04-30 17:00:00,TSLA,103,225,34,3347,162,32495,52085,13228868,0.50879,0.53022,2025-04-30 17:00:00
2025-04-30 16:00:00,TSLA,206,427,28,12732,193,69301,239267,82977079,0.52336,0.50476,2025-04-30 16:00:00
2025-04-30 15:00:00,TSLA,228,321,37,10766,208,32799,79902,35281632,0.51979,0.50976,2025-04-30 15:00:00
2025-04-30 14:00:00,TSLA,217,286,29,5989,147,17975,135711,41124567,0.52806,0.55097,2025-04-30 14:00:00
2025-04-30 13:00:00,TSLA,95,104,14,1138,89,2035,61704,8666647,0.51601,0.61427,2025-04-30 13:00:00
2025-04-30 12:00:00,TSLA,199,554,34,10958,187,117758,152937,57117430,0.51855,0.57329,2025-04-30 12:00:00
2025-04-30 11:00:00,TSLA,240,637,26,4669,169,117079,212076,38996808,0.5441,0.52648,2025-04-30 11:00:00
2025-04-30 10:00:00,TSLA,27,63,3,75,22,1334,28278,1149164,0.53926,0.55552,2025-04-30 10:00:00
2025-04-30 09:00:00,TSLA,240,433,36,12902,226,69848,152455,39594028,0.50993,0.56462,2025-04-30 09:00:00
2025-04-30 08:00:00,TSLA,117,181,28,4473,112,11626,116577,18968990,0.52286,0.51608,2025-04-30 08:00:00
2025-04-30 07:00:00,TSLA,75,98,22,2019,86,3504,27790,3237353,0.51635,0.49831,2025-04-30 07:00:00
2025-04-30 06:00:00,TSLA,42,139,12,783,42,7784,9122,1452830,0.51998,0.51446,2025-04-30 06:00:00
2025-04-30 05:00:00,TSLA,19,56,8,246,33,2236,3678,296861,0.53574,0.58359,2025-04-30 05:00:00
2025-04-30 04:00:00,TSLA,13,37,1,8,13,559,975,40477,0.48838,0.47141,2025-04-30 04:00:00
2025-04-30 03:00:00,TSLA,21,42,9,395,52,1751,6869,293302,0.54986,0.64667,2025-04-30 03:00:00
2025-04-30 02:00:00,TSLA,15,26,7,201,45,780,6612,225856,0.54427,0.52717,2025-04-30 02:00:00
2025-04-30 01:00:00,TSLA,37,46,10,316,48,823,163059,9493099,0.52538,0.50745,2025-04-30 01:00:00
2025-04-30 00:00:00,TSLA,38,39,13,379,51,214,27942,223720,0.52329,0.53505,2025-04-30 00:00:00
2025-04-29 23:00:00,TSLA,64,218,12,1384,110,32749,107673,28960223,0.51066,0.49446,2025-04-29 23:00:00
2025-04-29 22:00:00,TSLA,57,146,28,774,128,19619,72501,5817843,0.53282,0.52854,2025-04-29 22:00:00
2025-04-29 21:00:00,TSLA,65,146,21,1022,77,10368,236787,29507085,0.54432,0.52476,2025-04-29 21:00:00
2025-04-29 20:00:00,TSLA,93,199,41,8281,175,30362,285748,29500817,0.55152,0.6376,2025-04-29 20:00:00
2025-04-29 19:00:00,TSLA,95,139,34,4023,150,11005,188765,28880126,0.52727,0.56875,2025-04-29 19:00:00
2025-04-29 18:00:00,TSLA,79,108,27,1916,122,6150,22905,1937014,0.51906,0.50047,2025-04-29 18:00:00
2025-04-29 17:00:00,TSLA,138,158,39,4436,224,9897,143929,24411826,0.52089,0.52723,2025-04-29 17:00:00
2025-04-29 16:00:00,TSLA,230,658,33,10941,176,135085,568632,131108107,0.53383,0.52217,2025-04-29 16:00:00
2025-04-29 15:00:00,TSLA,199,544,33,877,182,110642,156452,112263939,0.54574,0.54573,2025-04-29 15:00:00
2025-04-29 14:00:00,TSLA,224,443,22,9231,189,66753,267023,76147187,0.54137,0.62446,2025-04-29 14:00:00
2025-04-29 13:00:00,TSLA,188,351,27,7285,187,48943,185690,15553000,0.53352,0.52216,2025-04-29 13:00:00
2025-04-29 12:00:00,TSLA,213,342,30,8471,155,32221,183078,38478731,0.53672,0.57111,2025-04-29 12:00:00
2025-04-29 11:00:00,TSLA,62,63,6,240,52,301,5754,430793,0.49508,0.50047,2025-04-29 11:00:00
2025-04-29 10:00:00,TSLA,236,800,16,4779,156,169813,177430,123489917,0.53912,0.52424,2025-04-29 10:00:00
2025-04-29 09:00:00,TSLA,127,386,43,7742,200,95354,175736,78585657,0.54223,0.52773,2025-04-29 09:00:00
2025-04-29 08:00:00,TSLA,89,216,29,5456,94,20233,68957,16633627,0.53757,0.54394,2025-04-29 08:00:00
2025-04-29 07:00:00,TSLA,48,102,24,2265,68,6025,45107,6481100,0.54004,0.61273,2025-04-29 07:00:00
2025-04-29 06:00:00,TSLA,27,50,19,931,53,1953,4249,90982,0.52678,0.51499,2025-04-29 06:00:00
2025-04-29 05:00:00,TSLA,30,41,3,65,40,758,130526,1994967,0.5,0.48173,2025-04-29 05:00:00
2025-04-29 05:00:00,TSLA,0,0,0,0,0,0,0,0,0.5,0.5,2025-04-29 05:00:00
2025-04-29 04:00:00,TSLA,17,19,2,23,32,166,54965,736319,0.56782,0.56878,2025-04-29 04:00:00
2025-04-29 03:00:00,TSLA,13,14,8,36,30,68,10182,47512,0.57246,0.55935,2025-04-29 03:00:00
2025-04-29 02:00:00,TSLA,25,68,11,763,50,3798,20291,1320509,0.55908,0.68418,2025-04-29 02:00:00
2025-04-29 01:00:00,TSLA,28,67,8,574,63,4176,12342,1031506,0.55843,0.5383,2025-04-29 01:00:00
2025-04-29 00:00:00,TSLA,38,43,15,716,53,582,52960,2434247,0.54316,0.6358,2025-04-29 00:00:00
2025-04-28 23:00:00,TSLA,62,207,22,1230,142,39521,83526,23439484,0.53061,0.51442,2025-04-28 23:00:00
2025-04-28 22:00:00,TSLA,60,192,29,5511,125,31091,80532,16072279,0.53513,0.57612,2025-04-28 22:00:00
2025-04-28 21:00:00,TSLA,86,205,20,3375,148,29693,26738,1641407,0.53888,0.54944,2025-04-28 21:00:00
2025-04-28 20:00:00,TSLA,124,259,36,8184,139,30600,55618,9399694,0.55368,0.63613,2025-04-28 20:00:00
2025-04-28 19:00:00,TSLA,21,42,8,231,47,1579,9032,96172,0.49971,0.48843,2025-04-28 19:00:00
2025-04-28 18:00:00,TSLA,82,109,55,2770,154,7371,9124,900993,0.51545,0.49679,2025-04-28 18:00:00
2025-04-28 17:00:00,TSLA,93,116,40,5018,144,6188,144356,9666014,0.5118,0.58899,2025-04-28 17:00:00
2025-04-28 16:00:00,TSLA,198,202,44,1755,209,4216,223736,39702469,0.54137,0.52699,2025-04-28 16:00:00
2025-04-28 15:00:00,TSLA,230,616,33,19765,161,108724,74279,65940226,0.54689,0.67886,2025-04-28 15:00:00
2025-04-28 14:00:00,TSLA,219,559,40,17826,222,129948,227056,142729990,0.52221,0.5272,2025-04-28 14:00:00
2025-04-28 13:00:00,TSLA,185,337,39,7906,231,56291,163287,23118022,0.53803,0.52552,2025-04-28 13:00:00
2025-04-28 12:00:00,TSLA,96,165,13,681,109,12050,24279,5499429,0.52336,0.65089,2025-04-28 12:00:00
2025-04-28 11:00:00,TSLA,239,350,21,3100,195,35883,182979,24632782,0.53532,0.51576,2025-04-28 11:00:00
2025-04-28 10:00:00,TSLA,234,780,35,29004,183,191201,611285,472689524,0.52367,0.51007,2025-04-28 10:00:00
2025-04-28 09:00:00,TSLA,176,562,51,25712,176,127661,437807,164868485,0.5269,0.55867,2025-04-28 09:00:00
2025-04-28 08:00:00,TSLA,133,380,41,14791,116,51352,522066,191328450,0.51777,0.63085,2025-04-28 08:00:00
2025-04-28 07:00:00,TSLA,94,213,23,2415,96,18922,113007,22200146,0.52128,0.50751,2025-04-28 07:00:00
2025-04-28 06:00:00,TSLA,75,148,16,1348,112,13188,117981,21150009,0.53197,0.51713,2025-04-28 06:00:00
2025-04-28 05:00:00,TSLA,80,136,18,1563,96,8625,8908,1821553,0.5282,0.55233,2025-04-28 05:00:00
2025-04-28 04:00:00,TSLA,33,41,8,327,52,778,43952,2645749,0.50645,0.57212,2025-04-28 04:00:00
2025-04-28 03:00:00,TSLA,61,62,7,454,95,485,14064,428656,0.54482,0.53343,2025-04-28 03:00:00
2025-04-28 02:00:00,TSLA,27,91,12,955,46,5707,9277,1210934,0.51019,0.53415,2025-04-28 02:00:00
2025-04-28 01:00:00,TSLA,23,59,6,245,27,1667,2843,127380,0.46291,0.46262,2025-04-28 01:00:00
2025-04-28 00:00:00,TSLA,39,87,17,1113,122,9736,14530,1328769,0.52059,0.57803,2025-04-28 00:00:00
2025-04-27 23:00:00,TSLA,49,84,24,2187,110,6156,57317,4857426,0.50731,0.61773,2025-04-27 23:00:00
2025-04-27 22:00:00,TSLA,75,109,36,806,122,6934,186894,26445972,0.51729,0.49881,2025-04-27 22:00:00
2025-04-27 21:00:00,TSLA,66,90,27,2358,125,5175,8735,771716,0.53376,0.59357,2025-04-27 21:00:00
2025-04-27 20:00:00,TSLA,64,142,36,2132,155,19974,25629,5127865,0.52936,0.51372,2025-04-27 20:00:00
2025-04-27 19:00:00,TSLA,72,139,29,2028,120,12961,127774,7645851,0.50751,0.4951,2025-04-27 19:00:00
2025-04-27 18:00:00,TSLA,43,79,19,65,100,5728,137997,15084354,0.5346,0.66189,2025-04-27 18:00:00
2025-04-27 17:00:00,TSLA,45,54,27,1386,89,1624,36934,1410082,0.53804,0.61539,2025-04-27 17:00:00
2025-04-27 16:00:00,TSLA,36,40,16,493,84,847,142805,1922755,0.51478,0.50245,2025-04-27 16:00:00
2025-04-27 15:00:00,TSLA,35,117,18,1739,72,11325,170556,13543281,0.51449,0.54384,2025-04-27 15:00:00
2025-04-27 14:00:00,TSLA,71,178,21,2374,94,17175,239652,53171493,0.53831,0.54159,2025-04-27 14:00:00
2025-04-27 13:00:00,TSLA,59,141,20,1050,87,11987,34230,4492221,0.53069,0.51725,2025-04-27 13:00:00
2025-04-27 12:00:00,TSLA,49,82,14,1196,73,3871,72708,8936909,0.54392,0.67175,2025-04-27 12:00:00
2025-04-27 11:00:00,TSLA,49,77,23,1544,99,4507,29661,2691723,0.5302,0.53392,2025-04-27 11:00:00
2025-04-27 10:00:00,TSLA,32,43,18,718,77,1445,199902,12689726,0.52841,0.59467,2025-04-27 10:00:00
2025-04-27 09:00:00,TSLA,37,116,18,1565,50,7377,27501,2538353,0.50732,0.53534,2025-04-27 09:00:00
2025-04-27 08:00:00,TSLA,25,75,19,758,37,3397,16867,570316,0.55,0.52995,2025-04-27 08:00:00
2025-04-27 07:00:00,TSLA,20,53,3,96,9,524,295301,12019163,0.53575,0.53436,2025-04-27 07:00:00
2025-04-27 06:00:00,TSLA,13,27,0,0,10,231,29202,570898,0.54362,0.57439,2025-04-27 06:00:00
